client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter,total_sum
783222813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,0,0,2,0,3,2,0,2,1,5,0,1,7
783286048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,4,8,0,10,4,6,10,3,1,9,10,6,1,12,29
783309889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,7,0,3,0,2,5,4,0,3,2,0,10,2,14
783344998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,2,5,3,1,2,4,2,4,5,2,3,3,13
783457294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,2,13,0,28,16,2,29,7,5,25,20,31,9,8,68
783466821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,1,1,2,1,1,3,0,0,8,0,8
783498654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,4,1,11,2,6,2,5,1,10,9,2,7,6,24
783509126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,5,5,0,0,1,2,10,4,1,1,1,6,5,6,18
783558175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,5,0,0,0,1,2,2,0,2,3,2,1,1,7
783585477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,15,2,14,9,2,26,9,1,8,15,9,9,13,46
783933735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,5,0,8,1,1,11,2,0,7,3,2,10,6,21
783974952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14,0,13,3,17,12,10,14,13,5,19,21,8,12,20,61
784000087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,2,0,0,0,4,1,0,3,3,1,1,3,8
784009730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10,2,1,2,4,2,4,0,0,0,13,13
784014616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,1,1,3,1,1,1,1,2,4,0,7
784078917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,4,0,31,3,16,14,6,0,8,18,12,4,10,44
784107905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,9,1,0,3,3,10,2,0,0,13,0,0,2,15
784203508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,9,0,7,5,4,4,9,3,8,3,2,12,11,28
784390134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,2,3
784393259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,1,0,2,0,2,4,1,1,8,0,0,0,8
784494700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,9,0,1,3,1,1,5,0,0,11,0,11
784552866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,12,2,23,10,6,23,9,3,11,14,4,21,13,52
784666246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,5,0,2,2,2,6,2,1,2,6,4,1,2,13
784698198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,3,19,0,1,8,2,18,8,0,8,7,8,8,13,36
784817225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,2
784868334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,15,0,8,1,6,2,7,11,9,2,4,10,11,2,10,33
784872833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,3
784894329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,1,0,0,1,2,0,4,2,1,4,0,7
785139483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,13,4,0,4,7,1,11,1,4,18,0,23
785156563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,5,8,2,25,12,12,24,6,0,15,16,9,23,9,57
785272125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,5,0,2,0,3,1,1,7,0,0,0,7
785308454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,5,0,10,4,11,1,7,11,4,1,10,4,14,5,10,33
785347750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,12,2,1,1,14,10,2,18,6,0,16,4,13,7,18,42
785388426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,8,2,1,0,3,5,4,3,4,5,1,13
785446391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,3,5,1,6,3,0,1,0,6,1,4,11
785494898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,3,2,1,2,5,0,1,3,1,4,1,9
785683152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1,30,1,0,1,3,11,19,6,5,5,9,14,16,44
785784761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,30,2,3,2,13,5,7,16,8,3,22,18,9,22,7,56
785792727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,2,2,2,5,1,0,0,2,3,1,2,8
785932686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,3,0,0,2,3,2,4,3,1,2,2,8,1,1,12
786161948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0,1,3,0,4,3,1,3,1,9,0,1,11
786165102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,8,1,22,2,3,14,8,1,13,5,7,16,11,39
786212657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,3,0,0,2,0,0,2,4,6
786264685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18,5,1,22,4,7,14,5,18,20,7,21,6,34,8,23,71
786329004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,2,1,0,0,2,2,1,0,6,0,5,6,0,11
786556887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,0,1,0,0,0,2,0,3,2,0,1,4,0,10,0,0,10
786745614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,7,1,12,2,1,8,6,3,6,7,0,17,0,24
786761808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,1,0,0,7,1,1,2,2,2,6,1,11
786842045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0,0,1,2,0,0,2,2,3,0,0,5
786865682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
786948754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,2
787029078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,4,7,9,5,3,12,5,1,9,16,3,4,7,30
787367067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,2,7,2,19,4,10,10,9,8,11,9,10,14,15,48
787506354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,3,0,2,4,4,5,1,0,3,1,7,3,2,13
787766235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,1,0,10,2,0,3,0,1,12,0,8,2,4,5,10,21
787849714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,8,1,30,5,2,9,15,3,18,5,12,23,7,47
787872509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,4,1,0,1,2,0,0,4,6
788023213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,5,0,16,2,30,0,6,30,5,0,29,8,32,20,10,70
788039066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,0,8,1,3,9,2,1,2,11,5,0,1,17
788051880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5,0,3,0,3,1,3,3,2,0,6,0,0,0,14,14
788061644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,1,2,1,0,5,1,1,1,0,0,8,0,8
788062069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,31,0,0,0,7,0,0,0,8,7,6,5,12,8,0,7,23,38
788177770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1,0,4,4,3,3,5,5,4,2,5,10,2,3,6,21
788214968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,12,1,4,3,4,1,5,4,1,2,10,17
788264899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,14,0,0,2,1,9,3,1,4,7,2,4,5,18
788264959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,7,4,0,0,1,1,5,6,1,7,3,9,0,8,20
788493367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,23,12,5,25,0,0,10,16,14,4,21,33,31,0,1,65
788531161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,3,1,2,0,0,4,4,1,1,1,7
788672877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,3,2,11,8,4,10,5,2,7,11,13,0,4,28
788859305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,1,2,0,0,1,1,1,5,0,8,0,0,8
788937830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,2
789022822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0,16,0,2,4,1,11,7,2,10,21,0,5,5,31
789243259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,8,3,5,6,0,15,7,0,5,14,13,0,0,27
789545125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,23,8,20,6,6,22,10,10,10,24,0,32,2,58
789569340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,2,5,0,0,2,0,0,9,0,9
789605068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,2,0,4,1,4,2,2,1,1,2,5,3,0,10
789692467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,11,3,3,3,0,15,5,3,1,6,10,7,1,24
789731007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,0,3,2,4,7,1,0,0,0,3,9,0,12
789754815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,7,0,1,0,0,10,2,0,4,4,0,3,9,16
789894695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,3,0,3
790107368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,3,0,0,0,3,3,3,0,1,5,2,2,1,10
790113855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,4,9,1,0,3,2,8,10,1,3,4,7,9,4,24
790179487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,0,0,0,1,3,2,0,2,2,2,2,2,8
790305767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,4,2,3,3,0,1,0,1,2,6,9
790554191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,6,1,1,1,4,5,2,0,5,0,2,14,0,16
790624570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,5,0,5,2,0,3,3,2,5,0,10
790722702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14,6,4,0,6,7,4,15,11,1,7,9,14,3,12,38
790762184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,2,0,3
790774553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,16,7,18,5,3,4,7,17,18,2,11,6,13,13,23,55
790894875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5,2,3,3,0,0,3,1,3,3,2,9
791144272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,21,3,29,2,8,4,10,22,21,4,15,5,43,17,7,72
791181040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,31,0,0,0,0,23,2,0,14,17,2,3,17,39
791479942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
791577936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,6,5,1,5,5,4,10,7,0,5,7,6,11,2,26
791601182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,12,19,7,11,0,5,8,18,18,0,11,8,18,19,10,55
791629804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,2
791712141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,0,0,2,1,1,3,1,0,5,0,4,0,6,10
791786127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,6,4,7,10,4,4,19,9,4,20,29,1,25,1,56
791862362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,7,6,4,1,0,5,1,1,7,7,16
791890914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,26,0,16,7,12,0,7,30,9,5,20,13,18,24,16,71
791930590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,14,1,0,0,0,0,4,3,1,0,8,4,1,4,7,16
791956171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11,6,3,2,0,6,6,10,7,0,5,4,3,18,3,28
791960469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,4,0,0,10,0,8,5,1,7,0,14,3,4,21
791979062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,4,0,0,1,2,1,3,3,1,3,0,0,5,6,11
792060800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,6,8,0,0,8,1,13,6,0,4,7,7,5,5,24
792212225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,11,1,0,7,2,1,3,9,3,1,0,13
792224230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9,4,7,0,10,9,4,10,9,2,15,5,15,9,11,40
792322226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,1,0,1,3
792477337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,18,5,4,0,12,2,10,14,4,0,13,9,19,9,4,41
792775376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,11,0,1,0,3,4,5,0,3,3,9,0,3,15
792829549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,0,0,6,2,5,3,0,3,3,8,2,0,13
792865197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
792907992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2
792933887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,2,1,0,1,4,0,0,0,4
793088778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,2,2,3,0,5,4,0,4,3,4,5,1,13
793098802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,3,3,1,14,6,5,7,5,1,13,4,7,4,16,31
793320840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,4,1,0,0,0,1,3,4,0,4,0,7,4,1,12
793441587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,1,5,0,2,8,3,14,3,0,4,6,4,7,7,24
793502221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,1,0,3,0,0,3
793564537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,2,1,1,0,0,5,5,0,0,5,0,3,2,10
793574332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,6,1,1,4,1,5,3,1,4,1,3,2,8,14
793576703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
793577060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,10,3,2,6,4,0,7,5,4,6,4,19
793587207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,8,0,1,0,0,0,2,3,1,0,4,4,4,2,0,10
793587637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,27,7,11,0,0,12,4,16,17,3,21,14,17,25,5,61
793608142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,3,2,0,3,1,1,2,3,0,0,4,7
793849418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,1,1,3,1,0,0,0,0,0,5,5
793960397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,22,1,2,16,1,2,4,9,1,6,9,25
794031333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,4,1,5,1,1,6,0,2,4,8,2,0,3,13
794206137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,3,4,0,4,4,0,4,0,6,5,1,12
794225403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,0,6,7,1,8,5,2,3,0,11,3,5,19
794252339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,11,0,0,0,0,11,8,0,0,1,18,0,0,19
794352900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,19,6,4,17,2,1,5,16,7,5,1,29
794356757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,3,0,0,3
794439729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,4,0,1,1,0,4,5,1,0,0,2,5,3,10
794468774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,3,8,0,8,13,3,20,6,0,8,15,8,10,4,37
794473667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,4,0,1,0,0,0,2,3,5
794558339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
794728397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,1,0,1,7,3,2,8,3,2,4,3,9,7,0,19
794750525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2
794907433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,5,0,0,5,0,6,6,0,1,3,3,7,0,13
795018400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,3,1,0,1,1,1,3,0,5
795153566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,2,12,4,22,8,1,30,13,1,11,14,15,14,13,56
795198989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2,10,6,1,6,7,2,7,1,16,4,2,23
795215310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,1,2,3,0,1,0,4
795250751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,1,1,0,2,0,1,2,5
795350303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,0,4,0,3,5,0,0,4,8,4,0,0,12
795365677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,6,0,8,7,1,19,2,2,6,5,12,9,4,30
795411384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
795478695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,5,0,0,0,4,1,5,3,6,6,6,0,7,19
795479508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
795547377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,2,2,3,0,2,1,10,2,0,1,1,3,6,4,14
795717351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,0,6,1,5,0,12,3,4,8,10,1,11,20,12,2,0,34
795869305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,23,4,4,0,1,2,7,10,11,1,7,4,23,4,5,36
795989689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,13,0,0,21,8,9,14,1,7,2,15,15,7,39
796105072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,6,7,4,7,2,2,5,11,3,1,5,20
796125760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,7,1,3,6,1,0,4,4,0,6,4,14
796265542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,2,0,1,0,4,0,0,4
796286108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,3,3
796328371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,2
796358821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,3,3,0,4,1,0,6,0,0,11,0,11
796369387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,2,1,19,6,3,12,4,6,8,5,13,5,10,33
796374129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12,0,3,22,0,0,24,1,34,13,4,9,7,11,23,20,61
796419300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,10,1,27,0,6,13,9,2,15,9,11,13,12,45
796449384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,3,0,0,4,0,6,1,1,3,3,0,2,6,11
796467922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,29,1,5,12,4,2,8,8,13,5,5,31
796598088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,19,0,8,6,3,17,8,3,9,7,11,9,13,40
