client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter
944421197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,2,0,9,1,4,8,3,1,2,12,1,0,5
944458430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,13,6,18,0,45,6,16,22,23,6,30,6,32,19,40
944490752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,3,2,0,1,1,0,5,3,0,2,3,1,2,4
944527551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0
944590823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,15,5,24,15,4,23,12,4,19,29,14,6,13
944651714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,3,1,2,2,3,0,3,7,0,3,0
944908320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11,1,0,35,0,2,7,4,25,14,2,11,21,3,14,18
944922563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,11,2,0,0,2,10,5,0,0,4,7,0,6
945027468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,4,2,1,0,0,3,6,1,0,5,6,6,3,0
945057233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,8,9,0,0,3,0,9,10,1,2,3,6,5,8
945117933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,5,0,0,0,1,7,4,0,2,1,8,1,4
945123655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12,6,8,2,5,6,7,12,10,0,11,13,8,12,7
945153317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4,1,5,2,0,6,5,1,2,1,7,6,0
945220911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9,9,0,0,7,2,9,10,1,4,1,0,24,1
945230199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,13,13,7,22,1,26,24,20,44,22,2,18,42,16,12,36
945307020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,3,0,0,0,1,0,6,0,6,3,3,4,3
945561684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,0,0,0,4,0,0,0,18,10,9,13,20,30,2,12,26
945571377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7,0,15,9,6,13,8,1,4,7,5,17,3
945700532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,2,0,2,0,1,2,0,3,0
945820609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,22,4,6,3,5,5,11,6,8,6,10
945833539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,4,3,0,7,4,0,9,4,6,6,4
945931916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,5,0,7,1,0,1,2,3,1,3
945936620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,0,5,1,0,0,5,13,1,0,8,7,0,10,10
946071696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,3,7,4,9,4,4,11,8,1,10,5,10,7,12
946158814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
946418420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,12,0,13,26,3,17,24,3,8,6,15,22,12
946651264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,8,4,38,0,6,25,7,7,14,11,11,14,23
946666227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17,2,0,7,0,1,9,1,20,5,4,6,7,10,13,6
946718333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2,7,0,1,0,4,5,5,1,7,3,3,5,11
947046285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,3,0,1,0,3,0,0,1
947311325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,4,0,0,0,0,3,1,0,3,5,0,1,1
947337209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,28,7,15,1,13,11,11,19,17,8,24,13,17,8,41
947574938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,3,0,26,7,8,14,4,3,14,14,11,9,9
947578591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,4,1,2,0,0,3,4,1,1,2,0,1,6
947580776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,8,0,0,0,1,2,7,0,3,5,6,0,2
947581159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,0,4,0,30,7,9,17,8,2,13,14,13,9,13
947615258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,2,4,0,0,0
947979898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,3,6,0,0,0,0,7,3,2,1,1,6,6,0
948000957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,0,2,1,0,6,1,0,1,1,1,4,2
948042788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,5,62,16,14,26,13,4,37,19,28,31,16
948098649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7,2,7,3,5,11,1,15,8,1,10,2,8,9,16
948116848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,27,13,77,13,21,71,13,10,23,30,38,44,26
948174319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,0,4,1,0,0,0,5,0,0
948176913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,7,1,4,4,3,7,3,1,7,4,1,7,9
948257851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,3,0,1,2,4,0,0,0,0,0,7
948322163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,7,8,0,1,1,2,12,3,1,6,1,17,3,3
948372848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,0,0,14,5,6,13,2,0,4,14,9,0,2
948412025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,5,4,1,6,3,0,1,4,2,2,3
948472186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,3,2,0,8,3,0,1,3,0,5,4
948697647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,3,0,11,0,60,18,10,48,19,3,21,33,24,31,13
948743848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,3,0
948804536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14,2,15,0,34,9,8,19,18,5,25,17,32,19,7
948918958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,1,2,0,0,5,0
949282104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,1,2,3,1,3,2,2,5,0,4
949292989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,3,0,6,3,1,6,5,0,6,4,0,13,1
949316094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,7,33,5,0,1,2,26,14,2,6,15,6,8,21
949356165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,2,3,0,4,1,6,0,3
949369184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,1,1,0,16,0,10,4,8,19,6,3,15,14,16,2,19
949475474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,0,3,9,0,1,5,3,5,3,7
949488929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,8,0,2,1,3,7,6,0,7,5,6,1,11
949543465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,5,0,6,4,2,9,3,1,8,8,0,5,10
949584780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,6,0,2,2,17,6,2,12,6,5,11,6,1,29,0
949775386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42,12,9,19,22,5,11,34,23,9,32,26,14,47,22
949816719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14,0,5,3,17,3,6,11,6,11,23,5,14,15,23,16,5
949836179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2,1,1,0,0,0,3,1,3,6,4,2,5,2
949879159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,7,0,6,3,0,4,5,1,7,1,2,7,7
949882657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11,2,4,2,4,2,0,12,6,1,7,6,18,0,2
949885700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,33,9,10,2,2,0,15,15,6,2,18,8,17,11,20
949891044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,1,1,31,5,8,12,5,2,18,6,22,9,8
949988263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,7,0,0,4,0,5,7,0,1,4,2,4,3
950179478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,4,1,0,0,0,2,3,0
950192839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,2,4,3,0,35,3,11,19,2,12,20,13,8,6
950254598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,14,2,3,5,3,2,6,7,3,1,8
950296580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,2,0,11,5,4,8,7,0,4,3,3,8,9
950526535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,2,5,1,0,0,2,10,5,1,8,5,4,15,2
950683289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,6,1,12,2,7,9,4,14,8,5,9,3,6,12,19
950737466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,6,1,0,2,0,4,5,1,2,5,2,2,3
950796714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,14,12,0,2,7,2,16,23,1,14,24,8,9,15
950835305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,9,0,7,4,2,16,2,1,1,9,2,6,5
950905828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,1,0,1,0,0,4,0
951069216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,16,6,13,3,6,5,5,21,13,2,14,4,19,8,24
951069454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,6,5,2,9,3,0,2,11,0,0,5
951148769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8,12,5,2,6,6,1,16,9,5,9,9,4,11,16
951192728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,15,6,24,6,2,15,5,22,20,3,21,11,10,17,33
951228502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,0,2,7,2,4,6,1,1,4,9,0,1
951284275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,9,9,16,3,5,14,10,2,8,8,5,6,20
951412787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,2,0,1,0
951445259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,2,4,0,0,0,0,0,0,6
951671085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,7,4,1,0,7,0,10,4,1,6,7,7,4,3
951835861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,6,0,0,0,1,2,4,0,3,8,2,0,0
952032463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,5,4,1,1,2,0,7,5,2,6,6,9,3,2
952214535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,3,2,10,4,21,3,7,17,10,5,9,14,12,12,10
952261412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1,4,0,2,4,0,3,2,1,5,1
952316065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,18,0,16,26,54,16,13,39,33,8,49,30,26,46,40
952324254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,1,3,0,0,1,2,1,2,0
952626106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,2,11,0,11,9,5,20,8,6,3,10,16,5,11
952767246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9,0,4,0,0,1,1,8,0,2,3,0,13,1,0
952915915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,4,0,0,0,0,5,2,0,0,0,3,4,0
952958667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12,5,6,22,12,39,32,4,58,32,6,28,19,59,21,29
953036279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,9,0,5,4,1,9,4,0,6,7,6,2,5
953217863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,6,2,19,9,4,17,8,1,10,18,6,9,7
953236947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,1,0,3,1,0,3,1,0,5,2,1,1,5
953360605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,10,5,1,7,6,0,3,3,4,7,3
953370712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,4,2,9,0,0,3,10,4,2,12,2,0,13,16
953540228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,1,2,0,0,10,0,6,5,1,4,1,3,3,9
953554184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,10,0,1,8,2,0,4,9,2,2,2
953575666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,0,0,10,0,7,18,3,19,8,1,11,7,11,10,14
953595254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,15,5,7,2,4,14,10,0,5,9,5,9,10
953624785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,18,0,4,0,1,1,6,8,4,1,6,9,5,7,4
953762546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,28,4,119,14,5,6,14,88,48,6,27,10,7,53,113
953804198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,15,0,0,1,2,6,4,3,6,3,10,4,4
953812600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,13,0,8,3,1,18,5,1,4,0,18,3,8
953830201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,8,21,9,2,0,4,6,17,13,0,9,3,3,9,30
953944912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,11,0,5,4,3,9,4,2,9,10,11,4,2
953975168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,2,1
954118612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,0,3,3,1,0,0,1,3,2,1
954210353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,4,0,0,1,2,6,0,3,5,4,1,2
954221774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,22,4,1,0,12,13,161,46,29,85,49,17,79,80,71,38,70
954327423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3,0,1,3,1,0,1,4,1,0,3,0,0,9,0
954337115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,3,11,3,6,11,5,0,4,8,3,10,5
954356413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,4,0,0,1,0,5,3,0,0,0,0,5,3
954423603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,3,0,0,0
954605345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1,10,5,1,13,1,0,5,12,1,4,3
954625704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,4,0,3,0,0,2,2,3,0
954661826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,5,2,1,5,1,1,1,5,0,1,3
954673597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,7,6,3,5,4,2,4,8,0,3,7
954718963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,3,0
954742339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,3
954743350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,2,2,7,0,0,2,0,8,3,1,5,2,4,6,5
954743967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,1,0,2,4,0,1,0,2,0,5
954772410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,1,3,4,7,7,4,13,4,1,11,2,11,11,9
954803500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,8,3,1,6,5,1,4,3,6,8,0
954815405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,0,4,1,60,6,13,28,9,10,16,25,12,20,19
954826112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,1,1,0
955066122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0
955088859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,1,9,0,39,5,28,17,13,7,28,30,22,23,18
955139219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,5,1,0,0,0,5,0,1
955279267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,10,5,0,1,0,13,7,0,4,10,7,4,3
955483193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,4,6,5,3,11,2,0,9,8,7,1,9
955523019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,14,0,1,11,0,1,4,17,0,0,0
955863648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,2,0,0,1,1,2,2,1,0,5,0,0,1
955963543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,1,1,0,3,1,0
955980561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,3,6,1,1,7,1,1,6,2,4,8,2
956045588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9,1,7,5,2,7,7,0,7,13,0,2,8
956177388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,2,0,0,0,1,4,0,0,5,0,7,3,0
956249683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0,0,0,3,2,0,0,3,0,2,0
956252232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,10,5,7,0,0,0,5,5,5,2,13,10,4,4,12
956319327,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0,9,3,2,6,4,0,6,2,6,3,7
956378537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,2,5,2,6,1,0,1,5,5,0,0
956413310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,1,2,1,2,1,2,0,4,4,0
956559121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,13,8,3,2,0,4,12,14,1,16,4,10,18,15
956573805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,1,1,0,1,0,0,6,3,0,0,6,0,1,2
956700646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,9,0,11,0,8,5,9,4,8,3,11,13,10,7,5
956800318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,18,1,13,0,11,10,4,21,11,6,15,4,23,12,18
956958449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0
957001953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,7,5,16,9,4,16,0,30,21,1,12,17,15,20,12
957058023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,3,0,5,6,3,5,6,1,3,3,4,10,1
957208009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,3,0,2,7,2,9,4,0,1,3,9,0,4
957263924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,1,3,7,6,2,7,4,0,9,0,14,1,7
957384301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,1,3,0,2,1,7,9,8,0,11,16,2,0,17
957403371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,3,1,1,4,1,0,3,1,5,2,1
957478610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,2,1,0,2,2,1,2,0
957599578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,1,0,2,2,2,4,1,0,3,6,0,3,1
957683766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,6,15,3,5,11,3,2,9,4,20,2,4
957785844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,2,0,0,4,0,2,4,0
957809479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0
957820324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,7,1,5,8,1,12,12,1,6,11,5,8,8
957898542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
957965217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,16,7,20,2,51,10,17,32,18,8,36,21,30,27,33
958164901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,2,1,2,0,0,4,4,4,0,6,3,4,10,1
958191451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,3,0,5,0,0,8,1,0,5,5,5,4,0
